dists,speed
12176.00098,50.8981842
12180,49.9466378
12184,48.976419
12188.00098,47.9865369
12191,47.2312655
12195.00098,46.2051262
12199,45.1567078
12202.00098,44.3546796
12205,43.540387
12209.00098,42.4336239
12212,41.5884968
12215,40.7288935
12218,39.8559673
12221.00098,38.9691846
12224,38.066766
12227,37.1431938
12230.00098,36.19845
12233.00098,35.229111
12235.00098,34.5660776
12238,33.5428683
12240.00098,32.8386174
12243,31.7483158
12245,30.9960796
12248,29.8252575
12250,29.0156822
12252,28.1811987
12254.00098,27.3185356
12256.00098,26.4278273
12258,25.5067965
12260,24.5548845
12262,23.5634322
12264,22.536582
12266.00098,21.4964492
12267,20.9781251
12269,19.9366052
12271,18.8706904
12272,18.3425283
12274,17.2567923
12275.00098,16.7348677
12277,15.635856
12278,15.0872134
12279,14.58102
12280.00098,14.1413852
12282.00098,13.1362949
12283,12.6827883
12284,12.2310768
12285,11.7174875
12286,11.2159339
12287.00098,10.7133556
12288,10.1830119
12289.00098,9.5734142
12289.00098,9.5734142
12290,9.5727663
12291,9.5727663
12292.00098,9.6158638
12293,9.822319
12294.00098,9.9210377
12295,10.1601324
12296,10.5127716
12297,11.0262432
12298,11.5929737
12299.00098,12.1134729
12300,12.8308907
12301.00098,13.686944
12302,14.5633707
12303,15.3581953
12305,16.1556053
12306.00098,17.0780926
12308.00098,18.0594501
12309,19.0294781
12311,19.9486465
12312,20.8035336
12314,21.9135284
12315.00098,23.2773876
12317,24.8024158
12319,26.3431568
12321,28.7662621
12323,32.768055
12325.00098,36.4944267
12327.00098,40.0249977
12329,43.0897369
12331,47.4116516
12333,51.8663673
12335,53.7157409
12338,53.3121906
12340,53.036541
12342,53.036541
12345,53.036541
12348.00098,69.3373684
12350,69.1094637
12353.00098,68.7614223
12356,68.4305621
12359,68.1110575
12361,67.8985978
12364,67.5733331
12367.00098,67.2268447
12370,66.844808
12373,66.4296691
12376,65.9910423
12379.00098,65.5430362
12382,65.0891899
12385,64.6290724
12388,64.163932
12391.00098,63.6966483
12394,63.2297784
12397,62.7643526
12400.00098,62.3037218
12404,61.7029038
12407.00098,61.257006
12410,60.8135224
12414.00098,60.2182454
12417.00098,59.767658
12420,59.3127039
12424.00098,58.6962963
12427,58.2321684
12431.00098,57.6094765
12434,57.1402264
12438.00098,56.5134721
12442,55.8912713
12445.00098,55.434075
12449,54.8365667
12452.00098,54.3950953
12456,53.8227022
12459.00098,53.4167062
12463,52.8960794
12466.00098,52.5405171
12470,52.1376691
12473.00098,51.8623746
12477,51.5172221
12480.00098,51.2494436
12484,50.8629505
12487,50.5522566
12491,50.08586
12494,49.6896436
12498,49.0671662
12501,48.56666
12505,47.8356278
12508,47.2511094
12512,46.4171683
12515,45.7503085
12519,44.8138146
12523.00098,43.8338201
12526,43.0744812
12530.00098,42.0291934
12533,41.2216164
12537.00098,40.1104962
12540,39.2520504
12544.00098,38.0678585
12547,37.1512078
12550,36.2073089
12553,35.2342239
12556.00098,34.2292302
12559,33.1905899
12562,32.1141265
12565.00098,30.9958026
12567,30.2261816
12570.00098,29.0289525
12573,27.7774948
12575.00098,26.9088427
12577.00098,26.0113043
12579,25.0830638
12581,24.1191931
12583,23.1165931
12585,22.0706604
12587,20.9776474
12589.00098,19.8298093
12590,19.2338606
12592,18.0039364
12593,17.37833
12595,16.1224371
12596.00098,15.4920192
12597,14.8761124
12598.00098,14.3041156
12600,13.1415527
12601.00098,12.5950501
12602,12.0609663
12603.00098,11.5719527
12604,11.155678
12605.00098,10.8305693
12606,10.6385134
12607,10.3809147
12608.00098,10.0562706
12608.00098,10.0562706
12609,10.0562706
12610.00098,10.0562706
12611,10.1601124
12612,10.2407894
12613,10.4054527
12614,10.6482115
12614,10.9403181
12615.00098,11.2461185
12616,11.5191727
12617.00098,11.8829803
12618,12.3074827
12619,12.7413559
12620,13.1550407
12621,13.5166302
12622.00098,13.9857054
12623,14.5570354
12624.00098,15.1976433
12625,15.8680105
12627,16.4319115
12628,17.2358742
12629.00098,18.2758045
12631.00098,19.4852104
12632,20.7690239
12634.00098,22.1025372
12635,23.9887676
12637,26.3905163
12638,28.951973
12640,29.0118679
12642,28.5949061
12644,28.5943909
12646,28.5943909
12647,38.2356758
12649,38.5436742
12652,38.0754763
12654,37.808738
12656,37.6131548
12658,37.4773052
12660,37.3604099
12663,37.3010971
12665,37.2336505
12668,37.0701595
12670,36.9366213
12673,36.7013459
12675,36.5285443
12678,36.3017053
12681.00098,36.1838341
12683.00098,36.1838341
12686,36.1838341
12689,36.416214
12691,37.4225006
12694,38.2943649
12697.00098,39.1648331
12700.00098,39.9875145
12703,40.9331169
12706,42.1319237
12709.00098,43.3271027
12712,44.2885475
12715,45.0449371
12718,45.5359268
12721.00098,46.4725494
12724,47.4082565
12728.00098,48.7535973
12731,50.0816536
12734,51.3295937
12737,53.0057602
12741,53.7781154
12744,53.412624
12747.00098,52.9369957
12751,52.1794453
12754.00098,51.5642937
12758,50.6949131
12761.00098,50.0157216
12765,49.0824768
12768.00098,48.3603777
12771,47.6212759
12775.00098,46.6104894
12778,45.8358236
12781,45.0465428
12784,44.2413908
12788,43.143313
12791,42.3008216
12794.00098,41.4409099
12797,40.5633569
12800,39.6661205
12803,38.7481396
12805,38.1238907
12808.00098,37.1675462
12811,36.1865616
12814,35.1778856
12817,34.139408
12820.00098,33.0679606
12822.00098,32.3342001
12825.00098,31.201278
12827.00098,30.4226793
12830,29.2166584
12832.00098,28.3836073
12835,27.0877411
12837,26.1889939
12839.00098,25.2597941
12841.00098,24.3038012
12843,23.3194144
12845,22.3036459
12847,21.253487
12849,20.158879
12850,19.6044271
12852,18.4844647
12854,17.3444206
12855.00098,16.7942375
12856,16.2561476
12858.00098,15.0576033
12859,14.4639828
12860.00098,13.875451
12861,13.2984439
12862,12.719215
12863,12.1603658
12864,11.6536022
12865.00098,11.1853094
12866,10.7636807
12867.00098,10.5323325
12868,10.3384928
12869,10.0282822
12869,10.0282822
12870,10.0280733
12871,10.0280733
12872.00098,10.2605448
12873,10.5305882
12874.00098,10.7877283
12875,11.037735
12876,11.1803217
12877,11.4681797
12878,11.8518839
12879.00098,12.5211592
12880,13.4665394
12881.00098,14.4111814
12883,15.3017244
12884.00098,16.3232708
12885,17.3307533
12887,18.2339649
12888,18.8151245
12890,19.853426
12891.00098,20.947134
12893.00098,22.8280029
12895,25.2907143
12897,28.3639488
12898.00098,30.4706059
12900.00098,32.6659698
12902,34.895195
12904,37.1280365
12906,38.1317323
12908,37.7524296
12911,37.1445602
12913,37.1445236
12915,37.1445236
12917.00098,39.5095892
12920,38.925635
12922,38.5194952
12925,37.9868273
12927,37.6831536
12930,37.3261663
12932,37.180056
12935,37.1014088
12937,37.1011963
12940.00098,37.1011963
12943.00098,37.112957
12945.00098,37.3050385
12948,37.8915176
12951,38.7242088
12954,39.4718971
12957.00098,40.5395927
12960,41.1102535
12963,40.8059838
12965,40.5709693
12968,40.1727202
12971.00098,39.7259636
12974,39.2372974
12977,38.710803
12980.00098,38.154692
12983.00098,37.5639758
12986,36.9448956
12989,36.2905521
12992.00098,35.6053551
12995,34.9160152
12998,34.1934809
13001,33.444754
13004.00098,32.6655175
13007,31.8658683
13009.00098,31.3633985
13012,30.7122156
13015,30.1286585
13018.00098,29.5526676
13020,29.1819714
13023.00098,28.6433901
13025.00098,28.3023118
13028,27.7603322
13031,27.2696213
13033,27.0521232
13035,26.8655414
13038,26.6318148
13040,26.4697064
13042.00098,26.4694939
13045,26.4694939
13047,26.6208801
13049.00098,26.8764935
13052,27.0464802
13054,27.3942795
13056.00098,28.0089569
13059,28.5337868
13061,28.7417488
13064,29.0086594
13066,29.2770195
13069,29.6222916
13072.00098,30.1405888
13074,30.8658333
13077.00098,31.4177837
13080,32.417778
13082.00098,33.9452705
13085,35.9287529
13088,38.076889
13091.00098,38.1478465
13094,37.4983024
13097,36.8103294
13100,36.8103294
13103.00098,36.8103294
13106,43.9151189
13108.00098,43.5143278
13111,42.9534694
13114,42.4542598
13117.00098,41.9996602
13120,41.6079661
13123,41.2814968
13126,41.0103041
13129.00098,40.771292
13132,40.5392116
13135,40.3234534
13138,40.1185921
13141.00098,39.925235
13144,39.7481708
13147,39.5896055
13150.00098,39.4425862
13153,39.3262783
13156,39.3260689
13159,39.3260689
13162.00098,39.4881248
13165,39.5394211
13168,39.8485336
13172,40.4718552
13175,41.3668518
13178,42.4141464
13181.00098,43.4147415
13184,44.9214897
13188.00098,46.9097328
13191,49.2108269
13194,51.5588417
13198,54.3633919
13201,58.2278519
13204,63.1533546
13208,66.0714953
13211,65.7495486
13215,65.1994618
13218,64.7797249
13222,64.2515229
13226.00098,63.7101222
13229,63.2107322
13233.00098,62.5341799
13237,61.8523649
13240.00098,61.350449
13244,60.6881807
13248,60.0222717
13252,59.3563969
13256.00098,58.6841374
13259.00098,58.1713897
13263,57.47355
13267,56.756743
13271,56.0210037
13275.00098,55.2643432
13279,54.4866705
13283,53.6872977
13287.00098,52.8662264
13291,52.0240536
13295,51.1588999
13299.00098,50.2694156
13303,49.355155
13307,48.4148536
13310,47.6922327
13314,46.7030281
13318.00098,45.6843204
13322.00098,44.6363888
13325.00098,43.8311831
13329,42.7300322
13332.00098,41.8842337
13335,41.0219639
13339.00098,39.8467772
13342,38.9418033
13345,38.0109048
13348.00098,37.0558363
13351.00098,36.076427
13354,35.0704383
13357,34.0343773
13360.00098,32.9658435
13362,32.2340336
13365.00098,31.1021218
13367.00098,30.3237213
13370,29.1163337
13372.00098,28.2814717
13375,26.9808222
13377,26.0772463
13379.00098,25.1588898
13382,23.7125279
13384.00098,22.6932129
13385,22.1711896
13387,21.1004863
13389,19.9888585
13391.00098,18.8266043
13393.00098,17.585227
13394,16.9459621
13396,15.6066364
13397,14.9432749
13398.00098,14.3562561
13400.00098,13.2932757
13401,12.8045941
13402,12.337655
13403,11.9391061
13404,11.5168998
13405.00098,11.01216
13406,10.4959361
13407.00098,10.1074332
13408,10.1070604
13409,10.1070604
13410,10.2115021
13411,10.7088699
13412.00098,11.1452847
13412.00098,11.5074444
13413,11.7965593
13414.00098,12.0839548
13415,12.4035778
13416,12.7594004
13417.00098,12.9577618
13418,13.2494469
13420,13.5324211
13421,13.7753725
13422,14.1734552
13423,14.706605
13425,15.2676449
13426.00098,15.9199715
13428,17.2033978
13429,18.1050091
13431.00098,18.888401
13432,20.0427151
13434,21.5240211
13435,22.4569244
13437,23.7789173
13438.00098,25.4996052
13440.00098,27.2821655
13442,29.1326809
13444,31.0377655
13446,32.7258759
13448,35.0334816
13450.00098,36.9645729
13452.00098,39.4096451
13455,44.9421349
13457.00098,50.5956497
13459.00098,53.852064
13462,53.5496504
13464.00098,53.3690355
13466.00098,53.1814321
13469,52.5630894
13472,51.9195935
13474,51.4850733
13477,50.8285909
13480.00098,50.1670608
13483.00098,49.5030396
13486,48.8331682
13488,48.3832796
13491,47.7048165
13495,46.7847015
13498,46.0812652
13501,45.363926
13504.00098,44.6300833
13507,43.8782518
13510,43.1035651
13513,42.306789
13516.00098,41.4886489
13520,40.3638564
13523.00098,39.4930864
13526,38.598183
13529,37.6768552
13532.00098,36.7278349
13535,35.7507702
13538,34.7425305
13541,33.7007906
13544.00098,32.6233626
13547,31.5074817
13549.00098,30.7395446
13552,29.5502771
13554,28.729483
13557,27.4520729
13559,26.5670463
13561,25.6534097
13563.00098,24.7083145
13565.00098,23.728195
13567,22.7087474
13569,21.6542315
13571,20.5464284
13573,19.3810553
13574,18.7770248
13576,17.5216118
13577.00098,16.901448
13578,16.3559583
13580,15.2145427
13581,14.60881
13582.00098,14.0163587
13583,13.4080141
13584.00098,12.7647818
13585,12.1459956
13586,11.6374813
13587,11.197239
13587,11.197239
13588,10.9501408
13589.00098,10.6841326
13590,10.6841326
13591.00098,10.6841326
13592,10.7812281
13593,10.9958458
13594,11.1386299
13595,11.4733562
13596.00098,12.0756502
13597,12.6952791
13598.00098,13.1712065
13599,13.4579258
13600,13.7655172
13602,14.165658
13603.00098,14.6978436
13604,15.5589485
13606,17.0061054
13607,18.7853508
13609,20.1047306
13610.00098,21.2527905
13612,22.3201027
13613,23.3700542
13615.00098,24.824707
13617.00098,26.7503529
13618,28.2145233
13620,29.9761257
13622.00098,32.8581886
13624.00098,36.2728127
13626,35.8247347
13628,35.3023312
13630,34.7614838
13633,34.0305962
13635,33.5192902
13637,32.8978004
13639,32.2558571
13642,31.2919036
13644,30.6734993
13646,30.0978673
13649,29.321834
13651,28.890338
13654,28.3301977
13656,28.038399
13658,27.848607
13661,27.6075302
13663,27.5879273
13665,27.5345135
13668,27.5345135
13670,27.5345135
13673,27.7362041
13675,28.1578522
13678,28.6228504
13680,29.0973282
13683.00098,29.6956139
13685,30.2629681
13688.00098,30.6706448
13690.00098,30.9047699
13693.00098,31.2055836
13695.00098,31.4411106
13698,31.6542091
13701,31.9086819
13703,32.2398949
13706,32.477417
13708,32.9260139
13711,33.6211853
13714.00098,34.5052338
13717,35.4544563
13719,36.4092674
13722,37.7120438
13725,39.2552109
13728.00098,40.8154907
13731,42.1776505
13734,43.718586
13737,45.4749146
13740.00098,47.2566376
13743,48.8252106
13746,50.0737991
13749.00098,52.0362015
13753,53.9605865
13756.00098,55.1763954
13759.00098,56.5135536
13762,57.9626122
13766.00098,59.5201149
13769,61.6878662
13773.00098,64.5062027
13776,67.6713104
13780.00098,70.6957932
13783,73.6898908
13787.00098,73.3599753
13790,73.0374543
13794.00098,72.5455466
13798,72.0152504
13801.00098,71.5911517
13805,70.9951558
13809,70.3717769
13813.00098,69.7251784
13816,69.2271494
13820.00098,68.5505159
13824,67.8629095
13828,67.1621926
13832.00098,66.4503513
13836,65.7297633
13840,65.0007629
13844,64.2659974
13848.00098,63.5221839
13852,62.7665106
13856,62.0012295
13860.00098,61.2267658
13864,60.4442347
13868,59.6535181
13872.00098,58.8550324
13876,58.0497591
13880,57.2358496
13884.00098,56.4155935
13889,55.3846966
13893.00098,54.558586
13897,53.7359587
13901,52.9130527
13905.00098,52.0992299
13909,51.3051942
13912.00098,50.7322576
13916,49.9976736
13920,49.2909063
13924.00098,48.6294188
13927,48.1831951
13931.00098,47.6495546
13935,47.1610352
13938.00098,46.8514525
13942,46.5252614
13945.00098,46.3580547
13949,46.2067306
13952.00098,46.0937939
13956,46.0934181
13959.00098,46.0934181
13963,46.3607368
13966.00098,46.8432426
13970,47.4545517
13974,48.0126152
13977,48.9015617
13981,50.127285
13984,51.6072426
13988,53.1963692
13992.00098,54.8267975
13996,57.1306763
13999.00098,60.0984688
14003,63.4738808
14007,66.813858
14011.00098,71.1375504
14015,77.0759354
14019,83.0617846
14023.00098,82.7131619
14027,82.2899811
14031,81.7981059
14035,81.2609256
14039.00098,80.6958245
14043,80.1152258
14047,79.5252382
14051.00098,78.925053
14055,78.3173428
14059,77.7038871
14064,76.9300967
14068.00098,76.3061499
14072.00098,75.6778754
14076,75.0456276
14081,74.2489967
14085,73.6063816
14089.00098,72.9583267
14094,72.1412775
14098.00098,71.4808867
14102,70.8143573
14107,69.9707845
14111,69.2873354
14116,68.4221495
14120,67.7207922
14125,66.8322117
14129.00098,66.1117104
14133,65.3831409
14138,64.4599259
14142,63.7113594
14147,62.7630655
14151,61.9952595
14155.00098,61.2175488
14159,60.4301338
14164.00098,59.4322113
14168,58.6228176
14172,57.8048043
14176.00098,56.9812183
14180,56.1511351
14184,55.3214405
14188.00098,54.5028344
14191,53.9066242
14195.00098,53.1368319
14199,52.3898499
14202.00098,51.8615982
14206,51.2093023
14210,50.606858
14213,50.1876517
14217,49.6865523
14220,49.3712866
14224,49.0355976
14227,48.8517586
14231,48.6660835
14234,48.5388605
14237,48.3997329
14241,48.1953791
14244,48.027039
14248,47.7710092
14251,47.5610115
14254.00098,47.3364343
14258,47.0096664
14261.00098,46.752339
14265,46.38358
14268.00098,46.0925742
14272,45.6841549
14275.00098,45.3813937
14279,44.990325
14283,44.6242443
14286,44.3707929
14290,44.0886197
14293,43.9667132
14297,43.8832991
14300,43.8830528
14304,43.8830528
14307,43.8995399
14311,44.3529701
14314,45.3157158
14318.00098,46.6709557
14321,47.9771233
14325.00098,50.1136398
14328,52.9836731
14332.00098,56.0302887
14336,58.5160789
14340,61.9543915
14343,65.4455714
14347,65.1373287
14351.00098,64.7505676
14355.00098,64.321915
14359,63.8528897
14363,63.3501349
14367.00098,62.8130222
14371,62.2448055
14375,61.6445045
14379.00098,61.0207844
14383,60.3683223
14387,59.6893867
14391.00098,58.9904065
14395,58.2771845
14399,57.549795
14403,56.8114442
14407.00098,56.0757923
14411,55.3563525
14415,54.6628225
14419.00098,53.9885964
14423,53.3598039
14427,52.8014061
14431.00098,52.3246378
14435,51.9170753
14439,51.6370774
14442,51.5257327
14446,51.5253754
14450.00098,51.5253754
14454,51.773365
14458,51.8628502
14461,52.1918488
14465,52.5990334
14469,52.9592972
14473.00098,53.0667877
14477,53.3065421
14481,53.1912033
14485.00098,53.0416081
14489,52.9646056
14493,52.9643517
14497.00098,52.944603
14501,52.944603
14506.00098,52.944603
14510,53.0689545
14514,53.69804
14518.00098,54.8274765
14522,56.6192551
14527,59.255497
14531,62.0591774
14535,64.2951736
14540,66.5653458
14544.00098,68.5737457
14549.00098,70.2630692
14553,72.6488037
14557,74.726265
14562,75.0662134
14566,74.7450235
14571,74.1619705
14575.00098,73.623432
14580,72.9159522
14585,72.1831434
14589.00098,71.5725824
14594,70.7874586
14599,69.9771411
14603.00098,69.3148297
14608.00098,68.4686783
14613,67.6055058
14618,66.727105
14623,65.8359167
14627,65.1136873
14632,64.1987411
14637,63.2709203
14642,62.3304183
14647,61.376834
14651,60.6041566
14656,59.6252097
14661,58.631048
14665,57.8243735
14670,56.8002877
14675,55.757099
14679,54.9084321
14683.00098,54.0461748
14688.00098,52.9478471
14692,52.051449
14696,51.1372613
14700.00098,50.2046818
14704,49.2527165
14708,48.279096
14712,47.282886
14716.00098,46.2631074
14720,45.2202462
14724,44.1524342
14728.00098,43.0661299
14731,42.2344582
14735.00098,41.0969877
14738,40.2243884
14742.00098,39.039585
14745,38.143586
14748,37.2509189
14752,36.063223
14755,35.1719159
14758,34.3012747
14761.00098,33.467355
14764,32.6761346
14767,31.9148112
14770,31.1969247
14772,30.7747534
14775.00098,30.2157854
14778,29.706813
14780.00098,29.3918267
14783,28.9657098
14785,28.7353167
14788,28.4326796
14790,28.2750539
14793,28.0281749
14795,27.8989698
14798,27.7235889
14800,27.7235889
14802,27.7235889
14805,27.8348217
14807,27.878046
14810,28.0824947
14812,28.4673119
14814,28.9871006
14817,29.5595798
14820.00098,30.0937996
14822.00098,30.8453999
14825.00098,31.762064
14828,32.7323799
14830,33.6531143
14833,34.5978851
14836,35.7797508
14839.00098,37.1441345
14841.00098,38.5715675
14844,39.9370461
14847,41.41819
14850,43.3254204
14853.00098,45.5928421
14856,47.9817886
14859,50.2040482
14862,52.9228706
14865.00098,56.3462639
14869,60.3157959
14872.00098,64.3832321
14875,68.0235214
14878,73.023735
14882,79.3465958
14885,86.1278054
14888,85.9001228
14892,85.5247417
14895,85.1957228
14898.00098,84.836546
14902,84.3348895
14905.00098,83.9513718
14909,83.4353803
14912.00098,83.0456903
14916,82.5235413
14920,82.0035564
14923,81.618229
14927,81.1123336
14931.00098,80.6120683
14934,80.2472844
14938.00098,79.7808635
14942,79.3390173
14946,78.9213793
14949,78.625928
14953,78.2628792
14957.00098,77.9347222
14961,77.6403209
14965,77.3734343
14969,77.1436226
14973.00098,76.9604845
14977,76.8313343
14981,76.7545114
14984,76.7154922
14988,76.7152023
14992.00098,76.7152023
14996,77.3158646
15001,78.3605576
15005,79.7133789
15009.00098,79.5799832
15013,79.3464236
15017,79.0370961
15021,78.6655702
15025.00098,78.2468251
15029,77.7865439
15033,77.2860944
15038,76.617553
15042.00098,76.0576222
15046,75.4805648
15050,74.8859592
15055,74.1221512
15059,73.496853
15063.00098,72.8596544
15067,72.2126902
15072.00098,71.3899949
15076,70.7216256
15080,70.0440267
15085,69.1856646
15089.00098,68.4905383
15094,67.6118202
15098.00098,66.8998565
15103.00098,66.0001646
15107,65.2715469
15111,64.5367491
15116,63.6080499
15120,62.8589083
15125,61.9176203
15129.00098,61.1627191
15134.00098,60.2177049
15138,59.4594206
15143.00098,58.512164
15147,57.7588304
15151,57.0106048
15155.00098,56.2643842
15160,55.3324962
15164.00098,54.5898212
15168,53.8508595
15172,53.1115838
15176.00098,52.3676956
15180,51.620514
15183.00098,51.0619716
15187,50.3207795
15191,49.6050497
15195.00098,48.8848362
15198,48.3618863
15202.00098,47.672105
15205,47.1742033
15209.00098,46.5384563
15212,46.0880898
15215,45.6738556
15219,45.1813732
15222,44.8714359
15225,44.6134802
15228.00098,44.3818107
15231,44.2079509
15234,44.0969769
15238,44.0969467
15241,44.0969467
15244,44.1857414
15247.00098,44.2572861
15250,44.4679871
15253,44.8084106
15257,45.0284538
15260,45.2933083
15263,45.4199104
15266.00098,45.6401558
15270,45.6879417
15273.00098,45.5555568
15276,45.3913125
15280.00098,45.1216038
15283,44.8955246
15286,44.6676858
15290,44.3703642
15293,44.1716447
15297,43.9167516
15300,43.7690042
15304,43.6656239
15307,43.6114845
15311,43.6114845
15314,43.6585693
15318.00098,43.8447189
15322.00098,44.4170876
15325.00098,45.2758408
15329,46.2877274
15333,47.2125435
15336,48.6079979
15340,50.423687
15344,52.4690285
15348.00098,54.4946213
15352,56.9176521
15356,60.1368256
15360.00098,61.4604678
15364,60.9859471
15368,60.4187574
15372.00098,59.7738726
15376,59.0706462
15380,58.3533468
15384.00098,57.6976512
15388,57.0257634
15392,56.2487702
15396,55.4392843
15400.00098,54.6145351
15404,53.7912715
15408,52.968478
15411,52.353723
15415,51.5395762
15419.00098,50.7319699
15423,49.9319353
15427,49.1362043
15430,48.5558646
15434,47.801517
15437,47.2420604
15441,46.4995877
15445.00098,45.7545778
15448,45.2036942
15452.00098,44.4780232
15455,43.9491631
15458,43.4630369
15462,42.8078165
15465,42.3421975
15468,41.8894548
15472,41.3009035
15475,40.8829702
15478.00098,40.4841108
15481,40.1349353
15484,39.8640341
15487,39.6617004
15491,39.4390057
15494,39.3179755
15497.00098,39.2089245
15500,39.0671152
15503,38.9150837
15506.00098,38.7825232
15509.00098,38.6278069
15512,38.4752106
15515,38.3131655
15518.00098,38.1748638
15521,38.0424779
15524,37.9351259
15527,37.8252281
15530.00098,37.7367243
15533,37.7171995
15536,37.7169304
15539.00098,37.7169304
15542.00098,37.8017616
15545,37.9170456
15548,38.0394783
15551.00098,38.2197075
15554,38.4003181
15557,38.5199127
15560,38.8064079
15563.00098,39.2111397
15566,39.5268784
15569,39.9377213
15572.00098,40.1533546
15576,40.5912361
15579,41.1085739
15582.00098,41.6362495
15585,42.0947113
15588,42.3528671
15592,42.5562057
15595,42.9302139
15598.00098,43.707943
15602,44.0259781
15605.00098,44.7339592
15608.00098,45.2559471
15612,46.1636581
15615.00098,47.5513382
15618,49.3541031
15622.00098,51.3089828
15625,54.4402351
15628,56.0977588
15632,55.5398985
15635,55.0696751
15639,54.4230632
15642,53.9094176
15646,53.168779
15649,52.5692248
15652,51.9587306
15656,51.1501426
15659,50.5591658
15663,49.7927687
15667.00098,49.0166732
15670,48.4354758
15674.00098,47.6424753
15678,46.8406905
15681.00098,46.2385359
15685,45.435411
15689,44.6322539
15692,44.0296767
15696,43.2329954
15700.00098,42.4507868
15703,41.8837043
15707.00098,41.135832
15711,40.3963832
15714.00098,39.8631288
15718,39.1723824
15721.00098,38.6750002
15724,38.193608
15728.00098,37.5590769
15731,37.1124952
15734,36.7077347
15737,36.3865796
15740.00098,36.0812469
15744,35.734795
15747.00098,35.5393101
15750,35.4488505
15753,35.3669619
15756.00098,35.3665466
15758,35.4245529
15761.00098,35.4762917
15764,35.7767143
15767,35.7533939
15770,35.4659412
15772,35.218669
15775.00098,34.7893831
15778,34.3292312
15780.00098,34.0378388
15783,33.6176624
15785,33.3607685
15788,33.0391866
15791,32.8638695
15793,32.7753787
15796,32.6909485
15799.00098,32.6909485
15801.00098,32.6909485
15804,32.8997345
15807,33.3266068
15810,33.8743134
15813.00098,34.3419571
15816,35.060421
15819,35.9491882
15822.00098,36.8381271
15825.00098,37.5737534
15828,38.3757439
15831,39.2153435
15834.00098,40.0017128
15837,40.7322464
15840,41.4770508
15843,42.21035
15847,43.2923088
15850,44.8357887
15853.00098,46.8242378
15856,49.0981979
15860.00098,51.4181824
15863,54.9254608
15866,59.7813988
15870,66.22797
15873,65.9302153
15877,65.3611967
15880,64.8725903
15884.00098,64.2114638
15888,63.5183993
15891.00098,62.9587372
15895,62.1944994
15899,61.4204253
15903,60.636129
15907.00098,59.8412424
15910,59.2453646
15914.00098,58.440328
15918,57.6229711
15922,56.7930935
15926.00098,55.9584595
15930,55.1241053
15934,54.285762
15938.00098,53.4557245
15942,52.6514684
15946,51.8684181
15950.00098,51.1183585
15954,50.3755597
15958,49.668526
15962,49.0050988
15966.00098,48.3842725
15970,47.796788
15974,47.2517231
15977,46.8917051
15981,46.4750851
15985.00098,46.1088914
15988,45.861085
15992.00098,45.5689373
15996,45.3124719
15999.00098,45.1517406
16003,44.9590953
16007,44.7715617
16011,44.6055447
16014,44.5146561
16018,44.5146561
16022.00098,44.5146561
16026.00098,44.5171471
16029.00098,44.5502739
16033.00098,44.6423035
16037.00098,44.7542839
16041,44.8565216
16045,44.9296303
16049,44.9862175
16052,45.041378
16056,45.0269153
16059.99902,44.8970403
16064.00098,44.7397219
16068.00098,44.560306
16072.00098,44.419013
16076,44.3132212
16080,44.2302001
16084,44.1213188
16088.00098,44.0264657
16092.00098,44.0260429
16095.00098,44.0260429
16099.00098,44.5986404
16103.00098,45.7143707
16107,46.3617706
16111,47.2012978
16115,48.1757851
16118.99902,49.2191582
16123.00098,50.2675514
16127.00098,51.375576
16131.00098,52.8907433
16135,54.942173
16139.99902,56.8810425
16144.00098,59.9316978
16148.00098,63.8984528
16152,65.465538
16156,67.0713425
16161.00098,72.1575394
16165.00098,73.2910281
16169.00098,72.9716008
16174,72.4248344
16177.99902,71.8649251
16182.00098,71.2403768
16187,70.434893
16191,69.7682698
16196.00098,68.9246522
16200.00098,68.2348707
16205,67.351629
16209,66.6358318
16214.00098,65.7296823
16219,64.8111923
16223,64.0669907
16228.00098,63.131933
16233,62.1826748
16237,61.4077724
16242.00098,60.4238408
16247,59.4238652
16250.99902,58.6115753
16256.00098,57.5793528
16260,56.7405474
16264.99902,55.6742071
16269.00098,54.8060103
16274,53.7119394
16278,52.8195764
16282,51.9112694
16286.00098,50.9888047
16290.00098,50.0608883
16294.00098,49.1348089
16298,48.2167689
16302,47.3013322
16306,46.405563
16309.99902,45.5461879
16314.00098,44.7739288
16318.00098,44.0216811
16321.00098,43.5155081
16325.00098,42.8961614
16329,42.3427916
16332.00098,41.9830852
16336,41.5386303
16339.00098,41.271918
16343,41.0047165
16346.00098,40.8836356
16350,40.8016522
16353.00098,40.8014221
16357,40.8014221
16360.00098,40.9661255
16364,41.137001
16368,41.2348709
16371,41.3485069
16375,41.4857063
16379,41.6466942
16382,41.8890991
16386,42.2111015
16390,42.9488983
16394.00195,43.219738
16397.00195,43.7132645
16401,44.2769394
16405,44.613842
16409,45.0497246
16413,45.5206604
16417,45.9754715
16421,46.7514191
16425.00195,48.0567093
16429,50.1109886
16433,53.1580582
16437,54.7742043
16441,55.3740807
16445,56.5571289
16449,57.7633286
16453.00195,58.6563148
16457,61.0142975
16461,66.2221985
16465,72.5754366
16470.00195,72.1136214
16474,71.6272532
16478,71.0719709
16482,70.4799591
16487,69.6923878
16491.00195,69.0418239
16495,68.3765149
16500,67.5179055
16504,66.8222578
16508,66.1177243
16513,65.2073465
16517,64.4692136
16522.00195,63.5339641
16526,62.7764964
